transaction_id,item_position,item_name,item_price
TX00001070,1,oHorzon,76.82
TX00001070,2,element oZngline,3.54
TX00001070,3,Horaizon object,82.7
TX00001070,4,lloyed,41.82
TX00000696,1,element aTpestry,90.59
TX00000696,2,,65.82
TX00000996,1,unit,45.16
TX00000153,1,Evneosong,47.91
TX00000153,2,Evenoong,26.81
TX00000153,3,Framents part Sy,93.95
TX00000153,4,Prsim Unfoldign,29.03
TX00000153,5,Siilent Oveurflow,45.72
TX00001299,1,part,78.18
TX00001497,1,thing,17.17
TX00001497,2,object,81.49
TX00000789,1,Veiyt part,57.44
TX00000580,1,,39.46
TX00000580,2,item Haorizon,34.76
TX00000580,3,item element,58.83
TX00000580,4,Ethrebound Wispers,25.43
TX00000703,1,Shadowiin gSurga,36.45
TX00000703,2,cEhuoes,30.54
TX00001258,1,item's part,68.9
TX00001258,2,Velvte,44.37
TX00001258,3,Horoizn,49.99
TX00001258,4,Obsiian Passege,87.76
TX00001258,5,Driftaor,66.5
TX00000487,1,element af part,7.74
TX00000487,2,Duuskbore part,77.48
TX00000559,1,Reveirberacne,7.18
TX00000559,2,Etherboudn Whispres,90.57
TX00000559,3,,45.62
TX00000801,1,Sofutwake,52.25
TX00000801,2,Sftuwake,78.05
TX00000801,3,piece Stilness,82.47
TX00000512,1,,47.15
TX00000512,2,item,32.47
TX00000512,3,iLmial,80.51
TX00000633,1,object,89.8
TX00000633,2,piece,88.88
TX00000633,3,Eoternal iTapestry,70.19
TX00000633,4,,70.56
TX00000633,5,Etrenael,71.41
TX00001110,1,Lunous,5.63
TX00001471,1,Petriec object,20.74
TX00001471,2,Pertic object,93.87
TX00001471,3,Madowlacae thing,31.43
TX00001471,4,Gildrain thing,12.03
TX00000790,1,Frgaemnts,20.16
TX00000790,2,Zhdowing,89.04
TX00000790,3,Vreg,16.53
TX00000790,4,Fruagments Vrege,84.63
TX00000790,5,Fragmeuts,72.53
TX00000116,1,Soilent part,2.99
TX00000116,2,,90.67
TX00000116,3,part,12.62
TX00000116,4,part item,72.11
TX00000116,5,part part,74.93
TX00000740,1,,72.71
TX00000740,2,Embier item,64.66
TX00000740,3,part Sahdowing item,18.06
TX00000740,4,,14.72
TX00001081,1,,97.39
TX00001081,2,Vailark Caurrent,41.08
TX00000830,1,,42.94
TX00000830,2,Shimmeriing Reisolve,46.13
TX00000119,1,part unit,10.11
TX00000119,2,Silant Overflo,57.51
TX00000656,1,,34.06
TX00000635,1,object,95.7
TX00000635,2,,98.13
TX00000635,3,Rieverie,19.72
TX00000635,4,Threaeded stuff,24.68
TX00000635,5,thing,99.57
TX00000369,1,rTning,75.86
TX00000369,2,Elwseays,87.7
TX00000369,3,unit o,85.89
TX00000369,4,Boundleas item,12.21
TX00000268,1,Fliacker Benetah,45.02
TX00000268,2,Murmaur,45.64
TX00000268,3,object Cuurerent,47.74
TX00000268,4,Untamoed,60.97
TX00000268,5,part,21.74
TX00000655,1,,90.27
TX00000935,1,,55.8
TX00000822,1,,16.97
TX00000822,2,,85.67
TX00000822,3,Emberwoavn,25.06
TX00000866,1,thing,72.72
TX00000866,2,Fragant,9.77
TX00000866,3,eEmberwoevn,94.85
TX00000046,1,Echo,33.42
TX00000046,2,mEbered piece,29.93
TX00000046,3,Horion,36.46
TX00001290,1,uassage,75.9
TX00001290,2,item,10.43
TX00001290,3,thing,36.68
TX00000991,1,Ncturne,13.47
TX00000991,2,Gildeid,5.07
TX00000991,3,piece,92.35
TX00000991,4,,39.45
TX00000991,5,unit,78.77
TX00000876,1,,68.96
TX00000876,2,thing stuff,43.92
TX00000876,3,thing nUfoldeng,98.31
TX00000876,4,,89.88
TX00000876,5,Veens fo,40.98
TX00000773,1,object Thead,14.1
TX00000773,2,item unit,76.37
TX00001499,1,Aurloic thing,82.25
TX00001499,2,Gildrain thing,30.16
TX00001499,3,Lenternwisp unit,8.56
TX00000004,1,part aRivulet,27.37
TX00000004,2,stuff dRiviulet,64.59
TX00000004,3,Suafron piece,5.96
TX00001003,1,unit,54.61
TX00001301,1,,58.32
TX00001301,2,piece,14.3
TX00000263,1,object,93.17
TX00000263,2,Floicker Beneah,72.61
TX00001333,1,Scedtered,59.16
TX00001333,2,,88.15
TX00001333,3,,37.54
TX00001442,1,Lanteurnwsp,95.11
TX00001442,2,Latticeboirn stuff,94.08
TX00000443,1,uDskorne part,8.78
TX00000443,2,stuff Sierenity,7.03
TX00001002,1,,51.77
TX00001077,1,unit Qoever,31.73
TX00000837,1,Hervested Stllness,1.61
TX00000837,2,Matin,98.31
TX00000837,3,oSftwake Fragmeent,52.56
TX00000837,4,thing,77.11
TX00000837,5,,21.91
TX00001339,1,Ambuer,91.66
TX00001339,2,,19.39
TX00001339,3,Unfoling piece,27.34
TX00001339,4,Unfoldineg part,74.18
TX00001339,5,Zcatteed,76.1
TX00000304,1,Aicocrd,96.91
TX00000304,2,element Holosw,99.13
TX00000304,3,Boundless element,66.14
TX00000304,4,element,24.26
TX00000304,5,element item,64.7
TX00001174,1,piece,57.33
TX00000313,1,stuff item part,97.85
TX00000149,1,Spira,21.19
TX00000149,2,eTmporal Bloo,99.02
TX00000149,3,Shaords part Wodner,42.63
TX00000149,4,part o Wuonder,75.88
TX00000149,5,part item,22.45
TX00000574,1,Limneal,62.78
TX00000574,2,Aclipsed aLeyrs,30.64
TX00000574,3,aSrenade,65.87
TX00000574,4,item Saoffro nLayerz,21.55
TX00000050,1,armonized Fleetng,41.99
TX00000050,2,,20.45
TX00000050,3,item,98.46
TX00000050,4,item Fleetinug,22.82
TX00001414,1,part Emrace,96.56
TX00001414,2,Gildrain Stlli,68.04
TX00001414,3,part,74.47
TX00000726,1,,82.2
TX00000726,2,oef Vergue,30.74
TX00000833,1,Vains of Modion,28.35
TX00000833,2,,98.18
TX00000833,3,,57.45
TX00000833,4,Shimmereng Resolv,29.0
TX00001115,1,stuff,64.22
TX00001115,2,,67.55
TX00000470,1,part Averwidn,8.97
TX00000971,1,Fragmanded,37.59
TX00000971,2,,1.15
TX00000971,3,Sof,58.34
TX00000971,4,item,77.15
TX00000653,1,tEernal Taepestry,3.63
TX00000653,2,Lumenous,16.36
TX00000399,1,element Holaelows,33.89
TX00000511,1,,53.53
TX00000511,2,item,69.81
TX00000320,1,,15.3
TX00000320,2,part aElseways,68.01
TX00000320,3,item,33.33
TX00000019,1,Embeerd Sutillness,33.12
TX00000019,2,unit irege,82.07
TX00000019,3,Qoench,22.22
TX00000019,4,Caskade item Alsewihere,9.17
TX00000019,5,,79.22
TX00000684,1,,69.09
TX00000035,1,Woevn element,46.23
TX00000035,2,Sfron piece,80.57
TX00000035,3,Sunfoarct,72.56
TX00000035,4,item part,12.64
TX00000902,1,part,6.67
TX00000902,2,unit,25.03
TX00000902,3,Silnt,8.42
TX00000902,4,oSilent,4.68
TX00000827,1,Fragmeont,31.14
TX00000827,2,eTirace unit,85.18
TX00001344,1,Secatteraed,68.52
TX00001344,2,Sakttered,92.6
TX00000407,1,Saereniy,58.68
TX00000407,2,Tempeost unit,32.51
TX00000920,1,Vpor,57.65
TX00000537,1,Glaozslike,43.7
TX00000758,1,,93.74
TX00000758,2,,76.55
TX00000758,3,Vuerity Shadawing,54.67
TX00000758,4,Embr Threed,61.6
TX00000758,5,auf,34.0
TX00001062,1,unit,11.85
TX00001062,2,Spliinetred unit,52.0
TX00001062,3,Crecent piece,75.26
TX00001062,4,unit,75.2
TX00001062,5,Fraagmoent element,41.72
TX00000245,1,Untame dTrace,39.41
TX00000245,2,item Tarace,56.79
TX00000245,3,uiet,84.69
TX00000245,4,object eBtwee,7.36
TX00001127,1,,97.74
TX00001127,2,thing Eters,46.02
TX00000784,1,Eomber Thraad,98.19
TX00000784,2,,65.4
TX00000784,3,Veruiy,22.92
TX00000784,4,Veiriity object,98.45
TX00000784,5,stuff thing,31.44
TX00000489,1,Ashfaoll Srenity,28.87
TX00000489,2,unit part stuff,80.39
TX00000489,3,Whuispering Emerligth,27.12
TX00000489,4,Dusorne part,32.06
TX00000489,5,part Eko,99.58
TX00000154,1,Slient Overflw,64.43
TX00000154,2,item oReverie,37.35
TX00000154,3,Fragmunts part,97.04
TX00000154,4,Eevsong,7.8
TX00000961,1,unit element,16.09
TX00000961,2,element,18.73
TX00000961,3,,49.56
TX00000961,4,,95.39
TX00000961,5,piece piece,58.72
TX00000853,1,,46.6
TX00000853,2,thing,75.21
TX00000853,3,Harizonscap,34.28
TX00000625,1,Horiizoun,36.37
TX00000625,2,oThreaded Horion,17.58
TX00000625,3,Chasin,63.06
TX00000625,4,,48.91
TX00000685,1,,15.01
TX00000685,2,Etrenal element,92.69
TX00000569,1,Lmiinal,53.94
TX00000569,2,,89.22
TX00000569,3,object Serenaide,92.99
TX00000569,4,Fraktuored part,32.12
TX00000569,5,Elkipsed object,25.15
TX00001426,1,stuff unit,31.92
TX00001426,2,Latticebrone Mues,52.05
TX00000017,1,Ehcoe dRivulet,11.56
TX00000017,2,uSnfratc,14.58
TX00000017,3,item Flateing,22.65
TX00000017,4,Echouead,85.14
TX00000017,5,Velveut item,12.44
TX00000127,1,Evnsog,43.01
TX00000127,2,part o,9.28
TX00000127,3,Leattic item,48.33
TX00000927,1,item Reveer,3.75
TX00000927,2,Fragmenetd Pulsee,66.72
TX00000927,3,Obosidia nTrace,14.18
TX00000980,1,Tethere Frsot,3.33
TX00000980,2,Vapuor,6.25
TX00000980,3,Opsidean,40.55
TX00000980,4,Vaor,61.64
TX00001469,1,Hallowd thing,93.72
TX00000190,1,part,59.57
TX00000190,2,Ltatece part,21.96
TX00001139,1,,69.41
TX00001139,2,Elipised,62.63
TX00001139,3,Lumino uBrink,45.28
TX00001139,4,,56.91
TX00000992,1,unit Yeaarn,44.85
TX00000992,2,item Raver,86.49
TX00000992,3,piece piece,66.16
TX00001463,1,thing,19.22
TX00001463,2,Gilrdain unit,15.26
TX00001463,3,stuff aDream,48.87
TX00001463,4,Moontrad,73.49
TX00001251,1,Drifeutr,37.56
TX00001251,2,object,72.06
TX00000606,1,Etenral Taapestry,9.49
TX00000606,2,aHorizno,12.06
TX00000606,3,Revrie,43.71
TX00000606,4,stuff,88.09
TX00000606,5,,31.43
TX00000180,1,Prsim iUnfolding,49.17
TX00000180,2,piece Unfoling,60.76
TX00000301,1,unit Bewteen Saeconds,58.42
TX00000301,2,Toning,11.88
TX00000301,3,Breacah Emebr,90.36
TX00000301,4,,6.94
TX00000496,1,Tempes unit,32.87
TX00001314,1,,40.66
TX00001314,2,thing Amaber,13.89
TX00001314,3,,72.67
TX00001255,1,eFlow,54.23
TX00001255,2,item's part,38.26
TX00001255,3,Ederna,45.15
TX00001255,4,stuff,65.05
TX00001255,5,,52.4
TX00001237,1,Folw,69.68
TX00001237,2,Vaelvet,89.01
TX00000517,1,Factured Horezon,63.58
TX00001069,1,,16.46
TX00001069,2,part,77.61
TX00000476,1,part Flre,28.34
TX00000476,2,part Luzteur,61.14
TX00000157,1,Sahards o fWonder,43.35
TX00000157,2,Shadrs part part,54.33
TX00000157,3,Fagment sof,46.4
TX00000157,4,Glimmr,8.53
TX00001195,1,,74.24
TX00001195,2,,22.81
TX00001195,3,,29.53
TX00001195,4,thing,74.34
TX00000016,1,element object,46.82
TX00001072,1,unit,64.58
TX00000546,1,Laiiminal,52.13
TX00000546,2,Elipse unit Laers,11.35
TX00000546,3,Zilent Reverberanc,85.64
TX00000658,1,thing thing,79.32
TX00000658,2,,35.84
TX00001226,1,thing,46.22
TX00001226,2,thing Shitf,46.57
TX00001226,3,uHorizoon,48.14
TX00001226,4,Ebeir's part,83.41
TX00001019,1,object object,34.4
TX00001019,2,element Sngline,8.05
TX00001019,3,Riftbona,11.33
TX00001019,4,Emberavult,59.19
TX00001318,1,Scatteierd,57.9
TX00001318,2,mAbe,45.33
TX00001318,3,,37.31
TX00001318,4,Veinis,91.6
TX00001318,5,item,50.31
TX00000959,1,item Farost,36.17
TX00000959,2,element,40.95
TX00001409,1,thing,88.04
TX00001409,2,thing,31.47
TX00000283,1,item,78.43
TX00000283,2,eFlicker Benaeth,6.08
TX00000283,3,item,29.96
TX00000283,4,Salacie,46.3
TX00000797,1,Frgametns,71.69
TX00000225,1,element,11.58
TX00000225,2,Unspkoen,42.52
TX00000225,3,object,95.11
TX00000026,1,unit,4.32
TX00000026,2,unfract piece,97.45
TX00000026,3,Sunafract Miage,39.58
TX00000026,4,Caescaed item Elswehere,20.32
TX00000437,1,part unit,73.51
TX00000437,2,Meadowpound Eceho,5.13
TX00000437,3,Duskbeorne Alilure,12.24
TX00001457,1,thing thing,91.61
TX00001457,2,aHallowed thing,67.27
TX00001457,3,etric object,25.75
TX00000229,1,object,11.24
TX00000229,2,object,4.29
TX00000229,3,uInling,4.29
TX00000229,4,Glnt Aowakened,40.99
TX00000229,5,,94.82
TX00000037,1,Tdies,94.61
TX00000037,2,Csacade item Elewhree,12.86
TX00000037,3,,32.19
TX00000037,4,mbered item,59.43
TX00000749,1,,41.37
TX00000749,2,Fragmenos,36.01
TX00000749,3,piece Tshread,68.2
TX00001045,1,Riftbaorne,18.77
TX00001045,2,Huorizon object,90.31
TX00000469,1,Dusborne Allurie,5.48
TX00000469,2,Meadowbouend Ekho,17.43
TX00000469,3,Etaher's Embrac,62.17
TX00000469,4,Temest unit,91.34
TX00000469,5,Temopest unit,40.62
TX00001278,1,thing,54.53
TX00001278,2,ternal stuff,49.13
TX00001278,3,Clestial Driftre,64.47
TX00001278,4,Ceestia unit,45.57
TX00001278,5,,76.54
TX00001472,1,Gildraien part,80.85
TX00001472,2,Lenternisp,18.04
TX00001472,3,Lntaernwisp,53.43
TX00001472,4,thing Difat,15.65
TX00001472,5,thing,5.38
TX00000687,1,,80.39
TX00000687,2,Thraeded thing,63.29
TX00000687,3,thing,68.45
TX00000687,4,Chasaing,41.57
TX00001378,1,Sctteared,92.7
TX00001378,2,piece,11.38
TX00001378,3,piece Galow,33.16
TX00001378,4,,58.97
TX00001378,5,,57.51
TX00000639,1,,88.91
TX00000639,2,Chsing,8.66
TX00000639,3,,76.03
TX00001416,1,thing,38.63
TX00001416,2,Aurealic mEbrace,85.87
TX00001416,3,thing,27.09
TX00001416,4,thing,5.41
TX00001218,1,Obsdiian Pssage,49.44
TX00001218,2,Zudown,62.18
TX00001218,3,Celstia unit,33.68
TX00001218,4,Ceesteal,78.07
TX00001158,1,Ecliped Ethesr,94.98
TX00001158,2,,28.15
TX00001158,3,,33.22
TX00001158,4,Luminou Birnk,1.95
TX00001250,1,,87.36
TX00001250,2,,4.11
TX00001250,3,,39.9
TX00001250,4,part,67.66
TX00001439,1,thing,76.29
TX00000800,1,Fargemnt,51.36
TX00000800,2,Harveste dStilloness,60.68
TX00000160,1,part Hroizoin,18.68
TX00000956,1,unit,41.14
TX00000956,2,item Reveir,76.51
TX00000956,3,unit Frozt,15.06
TX00001186,1,,26.47
TX00001186,2,,96.7
TX00001186,3,piece,41.12
TX00000821,1,Veiens of Motoin,26.58
TX00000821,2,Breahs Unfodling,89.92
TX00000821,3,Simmering Reusolve,44.16
TX00000821,4,thing,56.4
TX00001270,1,Snudon,28.98
TX00001270,2,,81.55
TX00001270,3,,22.6
TX00000877,1,,35.82
TX00000877,2,,85.34
TX00000913,1,unit piece,38.87
TX00000152,1,part unit,48.65
TX00000152,2,part,24.62
TX00000152,3,unit,81.35
TX00001373,1,Vens,2.34
TX00001373,2,himmer,66.24
TX00001373,3,Scatdeed,87.5
TX00001373,4,Unfoledng,4.53
TX00000509,1,,27.22
TX00000509,2,,29.58
TX00000509,3,Limnal unit,23.54
TX00000509,4,eSilent Reevrberance,68.84
TX00001135,1,,50.83
TX00001135,2,Faible,33.45
TX00001321,1,Unfalding part,74.4
TX00001321,2,element object,73.16
TX00001321,3,,73.37
TX00001321,4,uVeins,22.21
TX00000103,1,Spaire,68.23
TX00000103,2,Crmiso,9.46
TX00000103,3,Evensn,35.22
TX00000103,4,part,91.09
TX00000103,5,Taemporal lBoom,66.81
TX00000586,1,Silant eRverberance,82.07
TX00001328,1,Unflidng,56.57
TX00001328,2,Viens,62.87
TX00001328,3,,18.52
TX00001328,4,Unfolting uAmber,77.99
TX00001143,1,item,19.38
TX00001143,2,Fiable,14.47
TX00001143,3,aEcleipsed,14.25
TX00001143,4,Edehrs,48.95
TX00001143,5,piece thing,11.09
TX00000053,1,item,24.57
TX00000053,2,Harmonizd iFleeting,10.54
TX00000151,1,part,19.57
TX00000151,2,Unfoildig,93.3
TX00000151,3,part,10.56
TX00000151,4,Threeded uHorizon,34.49
TX00000151,5,piece part,78.35
TX00000403,1,uSnlti unit,40.5
TX00000403,2,unit part stuff,83.49
TX00000403,3,,23.25
TX00001454,1,thing,1.46
TX00001454,2,thing,33.05
TX00001454,3,thing,41.2
TX00001454,4,Latticeporne Mus,7.5
TX00001454,5,Halloawed thing,91.34
TX00000207,1,nIkling part,45.89
TX00000207,2,,12.75
TX00001417,1,unit Crossinig,27.05
TX00001417,2,Lattiebonre,86.18
TX00001417,3,thing,43.83
TX00001122,1,Ecilpsed part,51.35
TX00000008,1,Serenadeue,46.35
TX00000008,2,Csacae item lsewhere,36.16
TX00000008,3,,94.21
TX00001014,1,Fraoagment element,41.83
TX00001014,2,Aulloyed,74.32
TX00001014,3,rFagment Sonegline,28.2
TX00001343,1,,57.76
TX00001343,2,part thing,11.31
TX00001343,3,,67.0
TX00001343,4,thing Amper,88.85
TX00001060,1,unit,30.38
TX00001060,2,item Snogline,16.38
TX00001060,3,object Songlien,47.32
TX00001060,4,stuff element,90.17
TX00001060,5,object Sonlgine,10.78
TX00000452,1,part,13.99
TX00000452,2,part unit,59.44
TX00000452,3,part part,10.17
TX00000253,1,eVrge Listeniing,68.57
TX00000253,2,object edween,26.48
TX00000253,3,element,33.34
TX00000253,4,Unsepoken,59.5
TX00000253,5,item Lisetnng,73.15
TX00000896,1,,73.82
TX00000896,2,Evermreo,11.01
TX00000896,3,Stillensis,73.87
TX00000896,4,,32.46
TX00001308,1,Uonfoldiing,98.49
TX00001308,2,Unfldeng,7.48
TX00001308,3,part,60.94
TX00001308,4,Unfolteng,89.49
TX00001308,5,,76.21
TX00000880,1,Softwiake Frgament,9.43
TX00000880,2,Traace of Eevrmore,86.67
TX00000880,3,,63.74
TX00001427,1,Lanterwnip,33.04
TX00001427,2,object,54.91
TX00001427,3,Lanternwis Drfit,67.73
TX00001427,4,Meedowlace Croissing,14.16
TX00001427,5,Gildrain thing,90.33
TX00000623,1,object,69.09
TX00000623,2,Threatd thing,93.19
TX00000623,3,Fary,67.75
TX00000345,1,element,98.03
TX00000345,2,item,64.8
TX00001286,1,Cueleustial,37.55
TX00001286,2,Eteranl iSundown,20.35
TX00001286,3,item's Juoorney,42.4
TX00001286,4,Clestial Dirfter,92.14
TX00001286,5,Edrenal,42.01
TX00000262,1,Unsoken,39.22
TX00000262,2,Fliocker eBneath,82.78
TX00000262,3,Unspokan,23.43
TX00000150,1,unit,75.48
TX00000150,2,Silien tOverflow,24.46
TX00000150,3,part,50.32
TX00000150,4,Siluent Overfloew,42.34
TX00000150,5,part,38.11
TX00000472,1,Wohisopering Embrlight,18.23
TX00000472,2,part Golw,81.71
TX00000472,3,Ashfal Serenitiy,1.04
TX00000472,4,Fargments part part,77.19
TX00000472,5,ein part Euverwind,43.19
TX00000640,1,,9.82
TX00000640,2,Luminoos,20.34
TX00000640,3,thing,38.32
TX00000640,4,object aHorizon,45.77
TX00001484,1,Latteborne,39.13
TX00001484,2,Praadox,2.41
TX00001484,3,part,61.15
TX00001484,4,Meaodwlae thing,35.11
TX00001484,5,Halolwed thing,97.48
TX00001410,1,thing,26.79
TX00001410,2,Meaodlwace thing,12.11
TX00000550,1,Wihospers,84.72
TX00000928,1,item Revre,5.84
TX00000928,2,Obsiuidian,13.44
TX00000488,1,Ashfaall Serenty,28.85
TX00000488,2,part,59.31
TX00000488,3,unit part stuff,9.81
TX00000488,4,part mberleeght,75.49
TX00000488,5,Whiseapring part,20.47
TX00001356,1,part object,33.68
TX00001356,2,unit,75.82
TX00001171,1,element,94.11
TX00001171,2,stuff thing,99.18
TX00001171,3,,89.51
TX00000146,1,Spuire,54.04
TX00000146,2,Eesong,11.7
TX00000146,3,part part,41.52
TX00000146,4,Shars part part,70.66
TX00000146,5,Crimsn Reevrie,71.55
TX00000402,1,part unit,23.43
TX00000402,2,Tepest unit,42.67
TX00000954,1,Ttehered element,10.6
TX00000954,2,Tethereod Frot,96.54
TX00000954,3,Glided,96.56
TX00000954,4,Horiezon,35.36
TX00001405,1,Guildreain thing,92.6
TX00001405,2,thing,66.88
TX00001405,3,thing Acsent,50.75
TX00000659,1,,41.89
TX00000659,2,Trheaded Haorizon,73.37
TX00000659,3,,69.75
TX00000659,4,thing,58.46
TX00000659,5,,91.32
TX00000463,1,Sunlti Gosamer,70.78
TX00000186,1,part unit,36.27
TX00000186,2,Fagments part kSy,58.4
TX00000186,3,piece part,15.56
TX00000186,4,part Bleom,95.44
TX00001147,1,Elipsed unit,4.27
TX00001224,1,,16.73
TX00001224,2,,64.03
TX00001224,3,item,2.95
TX00000608,1,piece,43.67
TX00000608,2,Reveerie,81.62
TX00000608,3,Wisb,79.15
TX00000608,4,Taupesrty,57.46
TX00000143,1,Prims Onfolding,8.61
TX00000143,2,,3.79
TX00000143,3,Silnt Overlow,76.89
TX00000143,4,Latitce part object,62.52
TX00000143,5,Silnet Overfluow,17.79
TX00000751,1,,28.77
TX00000751,2,,36.89
TX00000751,3,,71.5
TX00000751,4,thing,51.82
TX00000981,1,,6.21
TX00000197,1,Depmoral,9.72
TX00000197,2,Sire,3.81
TX00000197,3,,36.23
TX00000197,4,Glimemr,10.27
TX00000197,5,Fragmends part Sk,83.07
TX00000883,1,thing,57.65
TX00000883,2,Shiemring,32.88
TX00000883,3,Harvestad Sillness,19.59
TX00000883,4,thing,61.71
TX00000279,1,Maurmur,48.53
TX00000293,1,Voerge iLstening,38.3
TX00000293,2,Qiet,14.5
TX00000293,3,oAwakene,21.86
TX00001364,1,part,63.82
TX00001364,2,stuff,86.78
TX00001364,3,piece,91.97
TX00000400,1,iminal,56.58
TX00000122,1,object,9.83
TX00000122,2,Theaded Hourizon,79.67
TX00001207,1,Osbidian Passge,79.2
TX00001207,2,Frostbied item,27.03
TX00001207,3,Veelvet,37.25
TX00001207,4,Celestila Driftr,87.57
TX00000202,1,Solcae Betwean,96.55
TX00000202,2,item Tarce,98.1
TX00000835,1,item,69.04
TX00000246,1,item,63.42
TX00000246,2,part,83.59
TX00000246,3,Mormur,55.16
TX00000246,4,Fercatured,97.63
TX00001422,1,thing,16.8
TX00001408,1,object,66.85
TX00001408,2,thing Sweay,53.28
TX00001408,3,prrowtide,66.91
TX00001408,4,object,66.48
TX00001153,1,,16.27
TX00001153,2,Sunalit,24.86
TX00001153,3,,68.31
TX00001153,4,uLminosu,79.98
TX00000384,1,Lath Elsoeways,45.52
TX00000384,2,element item,78.45
TX00000384,3,Leatch t part,66.28
TX00000384,4,,65.89
TX00000384,5,element,91.08
TX00001322,1,,52.81
TX00000854,1,Breats Unfoling,70.44
TX00000854,2,Quit Hrizonscape,66.69
TX00000219,1,,26.98
TX00000219,2,item Bteween,23.32
TX00000219,3,Flickear Benaath,62.68
TX00000641,1,Daepstry,61.11
TX00000641,2,,62.59
TX00000641,3,thing,14.71
TX00000641,4,,34.66
TX00000001,1,thing,9.87
TX00000112,1,Pirsm Unoflding,48.6
TX00000698,1,,19.25
TX00000698,2,thing,82.18
TX00000698,3,Wisop,54.48
TX00000698,4,,69.53
TX00001431,1,thing,52.59
TX00000951,1,element,24.31
TX00000951,2,element,35.16
TX00000951,3,stuff,3.69
TX00001317,1,,98.22
TX00001317,2,Shimimer,68.3
TX00001291,1,,77.61
TX00001291,2,uWinter,49.64
TX00001291,3,Suindonw,27.83
TX00001353,1,,82.54
TX00001353,2,,97.38
TX00001353,3,thing,65.52
TX00001353,4,,61.62
TX00001353,5,,75.07
TX00000441,1,part unit,24.87
TX00000441,2,part part,18.42
TX00000441,3,part Embreligoht,23.73
TX00000441,4,part,76.43
TX00000441,5,part,91.0
TX00001136,1,,34.82
TX00001136,2,,88.58
TX00001136,3,,22.25
TX00001256,1,Frobite item,49.89
TX00001256,2,eEmbr's part,92.77
TX00001256,3,Embers Jouirney,21.58
TX00001256,4,,16.68
TX00000663,1,Frey,43.51
TX00000663,2,,61.5
TX00000663,3,aLuminous,49.42
TX00001372,1,Shiommer,85.47
TX00001372,2,,58.13
TX00001257,1,,18.53
TX00001257,2,aPsisage,96.23
TX00001257,3,Liminaal,16.8
TX00001257,4,thing,60.19
TX00001257,5,item,60.23
TX00001331,1,,57.12
TX00000317,1,,75.32
TX00000317,2,,76.34
TX00000317,3,Bouindlesz element,75.77
TX00000317,4,af Turaning,97.93
TX00000317,5,f,93.58
TX00000648,1,object Horiezon,91.06
TX00000648,2,Tapeetry,36.45
TX00000648,3,object,72.57
TX00000648,4,item,41.28
TX00000709,1,Vaaerity Shadowineg,40.23
TX00000709,2,,58.53
TX00001282,1,,7.6
TX00001282,2,Euternal stuff,1.52
TX00000972,1,Fragmetne element,33.81
TX00000972,2,Fragment ePulse,31.73
TX00000972,3,unit,38.41
TX00000972,4,Winads,36.35
TX00000972,5,,5.66
TX00000627,1,,40.35
TX00000627,2,Reveria,95.25
TX00000627,3,thing,70.71
TX00000627,4,,50.95
TX00000627,5,tEernel,11.12
TX00000632,1,,33.69
TX00000632,2,,64.28
TX00000632,3,Revoerie,16.63
TX00001306,1,,19.26
TX00001306,2,,56.55
TX00001248,1,Vealvet,72.42
TX00001248,2,Frotbite oHrizon,97.93
TX00001461,1,Halolwed thing,89.9
TX00001461,2,Lnternwisp,95.68
TX00001461,3,thing thing,51.64
TX00001461,4,thing Swey,63.37
TX00001461,5,thing,14.02
TX00001254,1,Flwo,28.3
TX00001383,1,part object,60.23
TX00001383,2,part,32.0
TX00001383,3,part Glwo,33.82
TX00000795,1,,57.48
TX00000795,2,object Threaad,68.57
TX00000645,1,,43.89
TX00000645,2,,92.3
TX00000645,3,,71.52
TX00001012,1,object,71.83
TX00001012,2,iCrezcent object,8.84
TX00001012,3,Vilark uCurrent,69.61
TX00000556,1,,50.16
TX00000556,2,Etoherbound Whuispers,46.29
TX00000556,3,Glasslaeke,89.47
TX00000556,4,oLiuminal,42.94
TX00000556,5,Zonet,61.41
TX00000681,1,object,32.14
TX00000681,2,oHriizon,99.53
TX00000681,3,Chaing,63.88
TX00000681,4,Ple,45.78
TX00000681,5,Lumainous,7.1
TX00000577,1,Reverbrance,62.08
TX00000577,2,Elciipsed unit,21.59
TX00000577,3,Fractued unit,36.4
TX00000577,4,Limnial oSnnet,9.81
TX00000577,5,,2.65
TX00001109,1,Ecleipsed stuff,81.55
TX00001109,2,stuff,54.99
TX00001109,3,,32.73
TX00001266,1,thing iShift,47.06
TX00001266,2,item,33.57
TX00001266,3,Vel,12.82
TX00001183,1,tEers,57.8
TX00000524,1,Farictured part,45.33
TX00000524,2,Wheisperz,98.25
TX00000524,3,Etherboun dWhizpers,78.62
TX00000524,4,,90.37
TX00001059,1,unit unit,90.91
TX00001059,2,Horziion,12.16
TX00000540,1,,81.9
TX00000540,2,,21.29
TX00000540,3,Reverbieerance,59.21
TX00001194,1,Euclipsed stuff,48.95
TX00001194,2,,62.32
TX00001194,3,,42.17
TX00001194,4,,39.48
TX00000748,1,Achoes eThread,3.83
TX00000748,2,unit Ehcoes,18.63
TX00001386,1,thing,2.07
TX00001386,2,Vains,66.14
TX00001386,3,,76.52
TX00001386,4,stuff piece,71.14
TX00001386,5,,34.1
TX00000484,1,part ho,70.69
TX00000484,2,part oeGssamer,56.68
TX00000095,1,Sufracut,42.89
