transaction_id,terminal_id,customer_id,amount,currency,transaction_time,transaction_hour,transaction_weekday,payment_method,item_count,operator_id,device_id,batch_id,auth_code,response_code,network_type,session_id,reference_number,trace_id,pos_entry_mode,true_mcc
TX00000115,T000037,C000497,341.42,USD,2024-04-07 17:00:00,17,Sunday,CASH,3,OP01,DEV-A561,B9520,114782,00,4G,91723ac3,REF32293702,a447b849-fd1a-4522-af5e-50a0dd0bd894,91,5462
TX00001088,T000201,C000199,222.96,USD,2024-08-20 09:00:00,9,Tuesday,CASH,1,OP50,DEV-D257,B9869,897003,00,4G,10acbd04,REF42403652,4bc2eae8-af11-4c2c-97a4-b5b4bd7683eb,81,5261
TX00000986,T000190,C000048,450.79,EUR,2024-04-02 14:00:00,14,Tuesday,MOBILE,3,OP37,DEV-B809,B7217,543708,00,LAN,cfc25e79,REF54356545,c6900e6c-c582-47bf-b782-b7896c97e1d5,91,5977
TX00001395,T000259,C000419,370.6,EUR,2024-07-22 09:00:00,9,Monday,CASH,4,OP56,DEV-E949,B9471,061195,00,WIFI,eade9953,REF89067193,305bea40-e71c-4832-aace-a1dce9bc5af8,07,5942
TX00001424,T000289,C000053,27.76,USD,2024-07-13 19:00:00,19,Saturday,CASH,5,OP59,DEV-E939,B8340,071279,00,5G,995a1327,REF42341555,676222f8-bcc3-41d1-af16-293768f5d7b2,81,5945
TX00000415,T000087,C000148,433.81,USD,2024-06-25 17:00:00,17,Tuesday,CARD,4,OP27,DEV-C541,B3193,370550,05,4G,5576a1c0,REF94776255,88ece31a-8508-44d8-9b7f-8dda6a550c36,91,5651
TX00000141,T000030,C000006,414.74,EUR,2024-06-15 14:00:00,14,Saturday,MOBILE,3,OP04,DEV-A637,B6150,149924,00,LAN,d0d4c118,REF83244637,9aacb005-bbc9-46ef-8abd-46e7fcc91e1d,81,5462
TX00001233,T000237,C000189,192.35,EUR,2024-02-13 07:00:00,7,Tuesday,MOBILE,4,OP57,DEV-E496,B2401,950428,05,LAN,7b647fd9,REF89791905,15feb223-5b23-4fc5-adf4-7712a9ec97a0,91,5941
TX00001293,T000239,C000361,281.21,EUR,2024-04-16 12:00:00,12,Tuesday,CARD,4,OP53,DEV-E690,B9000,944903,00,LAN,694bcbdd,REF17040058,c7b3fe57-5234-47c9-81bf-38c3cf2c55e9,07,5941
TX00000762,T000138,C000239,153.49,USD,2024-04-20 07:00:00,7,Saturday,MOBILE,5,OP30,DEV-C814,B4463,488684,00,4G,c602ca6f,REF66039079,71db842b-7971-4232-ae50-7294f51d9d4d,07,5732
TX00001206,T000237,C000185,310.29,EUR,2024-09-17 19:00:00,19,Tuesday,MOBILE,2,OP56,DEV-E601,B7810,967026,00,4G,83b205c7,REF29524598,dc5531d5-37a2-4cce-a830-c238e6533276,91,5941
TX00000462,T000084,C000281,435.17,GBP,2024-07-02 09:00:00,9,Tuesday,CASH,1,OP26,DEV-C238,B4883,428670,00,4G,640e5789,REF70877575,3841ed4c-327f-46bd-9d02-5dbd01141bfd,91,5651
TX00001243,T000254,C000109,39.22,GBP,2024-05-07 15:00:00,15,Tuesday,CASH,1,OP52,DEV-E115,B9241,056592,00,LAN,3c32c1f1,REF51056009,e67ede2a-a3d6-4367-a5a8-ca36b6cce1f1,81,5941
TX00000078,T000001,C000043,266.9,USD,2024-08-07 19:00:00,19,Wednesday,CASH,1,OP06,DEV-A106,B7301,224046,00,WIFI,a7e28e5b,REF57584523,d86bf810-a8e5-4311-b7c6-80360ad29c15,05,5411
TX00001004,T000212,C000056,65.92,EUR,2024-11-02 07:00:00,7,Saturday,MOBILE,3,OP45,DEV-D886,B7278,749119,00,WIFI,5b476fa8,REF72251909,91e7d928-d27d-4d6f-9bc6-b0ea1248110f,91,5261
TX00001490,T000287,C000436,373.62,EUR,2024-04-22 15:00:00,15,Monday,MOBILE,3,OP53,DEV-E620,B2700,096055,05,5G,3cb2eaba,REF27587923,11966d31-8be3-4b73-a2f7-7dcaceb23352,81,5945
TX00000571,T000095,C000454,310.88,EUR,2024-03-27 18:00:00,18,Wednesday,CARD,3,OP14,DEV-C872,B7224,483428,00,WIFI,fffe9fa6,REF57478039,e8cfaed2-e752-4670-b9c6-888d17454b7f,91,5699
TX00000015,T000013,C000032,314.87,USD,2024-06-10 11:00:00,11,Monday,CARD,4,OP09,DEV-A559,B4230,220722,00,4G,594da459,REF19991216,bace3012-8a26-4d11-a712-98002f135cc5,07,5411
TX00000494,T000093,C000426,36.39,EUR,2024-01-20 19:00:00,19,Saturday,CARD,2,OP23,DEV-C645,B8135,367135,00,WIFI,3ae5f0a0,REF80760834,1c16e82e-f1fc-4583-98f2-bc8657754937,91,5651
TX00000350,T000066,C000478,495.47,GBP,2024-08-15 14:00:00,14,Thursday,CASH,5,OP10,DEV-A570,B6501,143100,14,4G,c5cbae81,REF10438499,344b9c35-6306-4da8-9ef1-fbbad796f1b4,05,5814
TX00000999,T000178,C000401,326.26,GBP,2024-12-28 16:00:00,16,Saturday,CARD,5,OP32,DEV-B713,B8076,668254,00,5G,befd70dd,REF32912642,d73edf26-ab38-4c7c-aa8f-b88ec6a325ce,05,5977
TX00000274,T000050,C000355,491.71,USD,2024-04-27 21:00:00,21,Saturday,CARD,4,OP02,DEV-A965,B8531,152445,00,WIFI,2d64cc65,REF30805333,64e447e8-a2dc-4375-a284-f42a9dd52de2,81,5812
TX00001191,T000224,C000396,79.13,GBP,2024-12-12 16:00:00,16,Thursday,CARD,2,OP46,DEV-D559,B5148,884223,00,4G,547282b6,REF48711031,f69da7e3-584c-4b83-8402-bc320584282a,07,5995
TX00000271,T000049,C000255,429.04,EUR,2024-03-28 17:00:00,17,Thursday,CASH,5,OP04,DEV-A383,B5560,231049,00,LAN,eac47dc4,REF97011596,7e62d60c-bfb7-4cb0-b663-e4bca038932d,81,5812
TX00001473,T000285,C000121,413.21,USD,2024-06-05 14:00:00,14,Wednesday,CARD,3,OP60,DEV-E466,B1841,986543,00,LAN,d2b61dda,REF49353426,6c7d40a5-8de6-409c-bc24-37ee11884928,81,5945
TX00000237,T000044,C000379,271.18,USD,2024-09-28 23:00:00,23,Saturday,CARD,4,OP06,DEV-A610,B5702,136546,00,5G,4ba04176,REF54226765,4a7e65e7-2b79-4d57-bc68-f84960cc36e3,05,5812
TX00000585,T000101,C000058,430.91,USD,2024-12-06 07:00:00,7,Friday,CASH,3,OP29,DEV-C785,B9375,423075,05,4G,018b0d1e,REF86639255,3e963045-d441-4817-acf6-5444eedf3f59,91,5699
TX00001312,T000260,C000112,220.82,USD,2024-10-26 06:00:00,6,Saturday,MOBILE,1,OP60,DEV-E777,B9380,992782,00,WIFI,c239e005,REF78790977,480a7ac5-3efe-4e23-8bb1-8b85ba6c9e1a,05,5942
TX00000694,T000131,C000271,12.89,USD,2024-05-08 16:00:00,16,Wednesday,CASH,3,OP25,DEV-C225,B4704,479672,00,LAN,459d29f3,REF39059887,1c5cca35-5f00-4a4b-bd8f-2af56fa4b8c3,05,5311
TX00001001,T000211,C000346,345.56,EUR,2024-03-19 08:00:00,8,Tuesday,CARD,3,OP50,DEV-D895,B9528,797333,00,5G,92073400,REF74864003,33b52404-7317-442a-b9c7-3c02e07e91c7,81,5261
TX00000322,T000070,C000285,16.99,GBP,2024-11-22 07:00:00,7,Friday,MOBILE,2,OP09,DEV-A163,B6371,181840,00,4G,6762ac86,REF44997902,a491884c-b3aa-4753-af90-f9fb5c2d2830,07,5814
TX00000782,T000134,C000257,399.09,USD,2024-03-20 16:00:00,16,Wednesday,MOBILE,3,OP23,DEV-C511,B4055,410452,00,5G,60a6e9af,REF60794986,17536654-90ce-4787-a8dc-227d47799ade,05,5732
TX00001358,T000261,C000080,166.52,USD,2024-04-08 06:00:00,6,Monday,MOBILE,3,OP55,DEV-E407,B9431,071606,14,LAN,1ec02694,REF77388127,644690c0-8c82-4b39-85fd-07bb2c0d9a37,91,5942
TX00001203,T000239,C000354,294.11,USD,2024-01-18 07:00:00,7,Thursday,MOBILE,2,OP59,DEV-E336,B5760,934410,00,LAN,a3c9841c,REF41283148,6936427c-317d-4367-8ddf-ec96a112ca22,07,5941
TX00000970,T000190,C000052,343.01,EUR,2024-02-18 08:00:00,8,Sunday,MOBILE,2,OP31,DEV-B975,B6846,550326,00,5G,ba453135,REF90242618,d46737b4-3b1e-4349-8fac-a80b47867456,91,5977
TX00001466,T000282,C000144,47.98,GBP,2024-06-10 22:00:00,22,Monday,CASH,2,OP54,DEV-E808,B6190,973040,14,WIFI,e174d40a,REF37156596,3b4cbd21-46dc-4d79-ae2e-e41a2b7ebd00,07,5945
TX00000526,T000101,C000123,49.59,EUR,2024-12-15 14:00:00,14,Sunday,CARD,4,OP15,DEV-C385,B9674,383399,00,4G,39146281,REF75159326,bf1ee291-1fa9-4d63-a879-9e9210fa21c2,07,5699
TX00001425,T000288,C000455,14.41,USD,2024-10-09 14:00:00,14,Wednesday,MOBILE,5,OP52,DEV-E659,B1491,975818,00,5G,f50de8d5,REF73199814,5f5aec08-cb06-41b5-8cf8-a2b9e00a7d2b,07,5945
TX00001170,T000226,C000004,47.74,GBP,2024-05-14 16:00:00,16,Tuesday,CARD,1,OP48,DEV-D685,B4248,889663,05,4G,b6ec1094,REF97967344,006eb3cb-a8da-401d-8b61-3b6d561eb526,07,5995
TX00000175,T000023,C000294,150.07,USD,2024-04-27 14:00:00,14,Saturday,CASH,2,OP02,DEV-A329,B6782,280643,00,5G,5d3dae6b,REF98476025,4bcfcf6b-976d-40cc-9972-e982a6735a74,91,5462
TX00000358,T000059,C000223,142.86,USD,2024-03-28 15:00:00,15,Thursday,CARD,4,OP07,DEV-A473,B1490,190668,00,4G,27e4d326,REF44245026,4e4fb963-1896-485d-b0f8-ff4c2724d751,91,5814
TX00000043,T000002,C000040,34.66,EUR,2024-04-20 19:00:00,19,Saturday,CASH,3,OP06,DEV-A118,B7232,175984,00,4G,92a1eb01,REF26650536,a08e4875-a1ff-47af-a14a-cc7be6986318,81,5411
TX00000416,T000083,C000188,124.51,GBP,2024-12-04 13:00:00,13,Wednesday,MOBILE,5,OP22,DEV-C448,B6565,313049,00,WIFI,0e8271b1,REF47552461,0e72b1ce-8190-44f6-b9b7-66ae408bc538,81,5651
TX00000344,T000064,C000389,38.66,GBP,2024-03-28 22:00:00,22,Thursday,CARD,5,OP04,DEV-A779,B5861,132599,00,4G,ecdccdfe,REF19518525,5f5b9143-a5bb-432b-9bde-0033994dab86,07,5814
TX00001026,T000209,C000493,199.12,GBP,2024-06-03 06:00:00,6,Monday,CARD,5,OP42,DEV-D977,B5978,863845,00,LAN,9a9a930d,REF27390520,edfbe072-4aa3-4a2b-af7e-6b58b7d66ec3,81,5261
TX00001401,T000290,C000104,404.9,GBP,2024-04-22 19:00:00,19,Monday,MOBILE,5,OP59,DEV-E316,B4240,995218,00,LAN,c0998cf8,REF56855073,232d75d5-60e1-47fc-bd8f-2494bbf0204e,91,5945
TX00000101,T000024,C000040,126.3,USD,2024-06-05 10:00:00,10,Wednesday,MOBILE,4,OP03,DEV-A486,B8500,217088,00,WIFI,1dcecfb4,REF89715350,3e735b1d-a3c7-43a5-99d8-cc6bc679e3da,07,5462
TX00000107,T000023,C000312,305.4,USD,2024-04-07 18:00:00,18,Sunday,MOBILE,4,OP02,DEV-A835,B3370,131108,00,WIFI,5d8446df,REF58360842,00c8beb8-2c95-4390-8fa7-a2b83085f145,91,5462
TX00001489,T000281,C000043,207.06,EUR,2024-07-24 13:00:00,13,Wednesday,CASH,4,OP60,DEV-E617,B3430,025834,00,WIFI,af362718,REF65519957,dce44c31-773b-4458-8769-0dd626442be4,81,5945
TX00001052,T000201,C000360,485.84,USD,2024-10-02 06:00:00,6,Wednesday,CASH,3,OP50,DEV-D120,B9088,749478,00,4G,9e21172f,REF15731910,66458b0e-b185-4baa-944e-7e393b30de81,07,5261
TX00000964,T000182,C000382,370.68,USD,2024-10-13 22:00:00,22,Sunday,CARD,1,OP37,DEV-B435,B5246,638263,00,LAN,de022f09,REF94405237,e4b8dede-b212-46a4-b0ae-90dc83acff8e,81,5977
TX00000380,T000073,C000117,25.07,EUR,2024-01-17 14:00:00,14,Wednesday,CARD,4,OP07,DEV-A574,B7232,168886,00,LAN,4432d2ea,REF40799334,a11f33a5-89f0-4743-92b7-2c02fb022410,81,5814
TX00000244,T000052,C000366,131.69,EUR,2024-04-22 12:00:00,12,Monday,CARD,3,OP05,DEV-A535,B6761,217249,00,WIFI,1d735dbc,REF71322699,0a85805b-d011-48a1-ac70-007497614f40,81,5812
TX00001099,T000206,C000318,163.14,GBP,2024-01-06 23:00:00,23,Saturday,MOBILE,5,OP44,DEV-D579,B2728,861808,00,WIFI,661c3c93,REF78279234,811d4f15-a2e2-49e6-925d-34921cb24d63,81,5261
TX00000500,T000096,C000167,189.33,USD,2024-10-09 22:00:00,22,Wednesday,CASH,4,OP18,DEV-C952,B7105,365213,14,WIFI,2e35d5cf,REF96921883,e7c97d7b-8016-4bf0-9840-2e122650327a,07,5699
TX00000700,T000139,C000495,248.45,EUR,2024-10-04 19:00:00,19,Friday,CARD,1,OP16,DEV-C161,B8233,373195,00,LAN,af6da8fe,REF72382863,e92beea1-9d0b-4eb3-98cd-b83c1b782a5a,81,5732
TX00000128,T000028,C000033,195.87,GBP,2024-04-18 16:00:00,16,Thursday,CARD,5,OP02,DEV-A320,B7721,226030,00,LAN,7ccd2ecc,REF54140102,30da95c7-757d-4c96-8818-0107d8eac243,07,5462
TX00000239,T000039,C000051,273.47,USD,2024-08-07 08:00:00,8,Wednesday,MOBILE,4,OP04,DEV-A333,B3492,222880,00,LAN,733018d7,REF74196211,b79320df-e74d-4913-b9c8-63a24ee48472,05,5812
TX00001114,T000229,C000475,482.31,USD,2024-06-22 09:00:00,9,Saturday,CARD,2,OP47,DEV-D246,B5529,721503,00,WIFI,2e12bd0e,REF57868085,e628885c-b71f-4aff-8ccc-55a4a4a44f54,91,5995
TX00000682,T000129,C000382,53.96,EUR,2024-12-16 09:00:00,9,Monday,MOBILE,5,OP28,DEV-C947,B7065,321726,00,4G,c097950b,REF73732465,82a3e6b8-fd9b-4136-8c9d-7009c87c8438,05,5311
TX00000482,T000081,C000206,210.33,USD,2024-01-09 07:00:00,7,Tuesday,CASH,3,OP25,DEV-C360,B9584,320345,00,WIFI,b9b48c1d,REF28551845,ee72fbc1-0c52-411e-8e5f-67e1ed258663,91,5651
TX00001305,T000270,C000135,209.07,GBP,2024-07-22 11:00:00,11,Monday,CASH,3,OP56,DEV-E584,B9370,034686,00,5G,962464d4,REF14303988,e8c34118-f1f2-49bd-b7f7-0f020e100c93,07,5942
TX00000275,T000044,C000321,289.85,EUR,2024-10-13 22:00:00,22,Sunday,MOBILE,3,OP03,DEV-A112,B4030,267534,14,4G,3b99e46c,REF35801896,5da584b1-064e-4f5a-8fef-14bfdabdcfbd,91,5812
TX00000582,T000095,C000286,421.05,EUR,2024-10-28 22:00:00,22,Monday,MOBILE,4,OP16,DEV-C476,B4583,370643,00,5G,aa6d1f11,REF20517721,fc552163-7840-4a43-8c99-db2e12a155f7,81,5699
TX00000203,T000050,C000139,21.6,EUR,2024-01-20 22:00:00,22,Saturday,MOBILE,4,OP06,DEV-A283,B8650,278944,00,5G,c046d0a3,REF22631026,68264662-ecab-4558-a792-d8f4309aa49a,81,5812
TX00000032,T000020,C000345,278.69,USD,2024-03-04 08:00:00,8,Monday,MOBILE,5,OP10,DEV-A722,B6871,218350,00,5G,482fba07,REF86439010,46d10685-e5a9-40af-8248-eee05f71fc38,91,5411
TX00001319,T000272,C000306,339.39,GBP,2024-01-05 11:00:00,11,Friday,CASH,3,OP59,DEV-E321,B1401,977580,00,LAN,186a1ddb,REF54490871,1fd7c0c2-6d65-4088-98c5-623ea4899c56,07,5942
TX00000813,T000159,C000320,370.74,GBP,2024-09-12 08:00:00,8,Thursday,CARD,5,OP40,DEV-B949,B1907,694218,00,5G,3eec3973,REF22142709,0e65d448-53be-4726-ac3d-d7cddd1e2d06,91,5912
TX00000997,T000178,C000382,245.56,EUR,2024-07-13 22:00:00,22,Saturday,CASH,3,OP39,DEV-B134,B3816,682554,05,5G,9c18ae43,REF68872401,42bf9e55-581a-425d-be7a-2505cce6aa6a,07,5977
TX00000381,T000058,C000287,364.23,USD,2024-04-13 09:00:00,9,Saturday,MOBILE,2,OP07,DEV-A148,B1771,212142,00,5G,0200883b,REF87869937,19e0da82-aeb6-48b3-bc83-2594a711c7e7,07,5814
TX00001073,T000210,C000283,150.49,EUR,2024-08-17 10:00:00,10,Saturday,CASH,5,OP43,DEV-D890,B9828,862762,00,4G,d6838eb6,REF25402621,391d045a-fc9c-4aa4-a04d-f94b47760e27,07,5261
TX00001348,T000257,C000290,305.26,EUR,2024-02-10 11:00:00,11,Saturday,CARD,2,OP59,DEV-E189,B5580,065398,00,4G,5d5baeaa,REF81532525,796f7773-cfb0-4208-9d2a-27267a28d38d,91,5942
TX00000578,T000104,C000023,83.48,GBP,2024-02-05 13:00:00,13,Monday,CARD,3,OP17,DEV-C218,B7173,450470,00,4G,2d63b30f,REF87607161,a6b97343-4f2a-406f-89ea-62c659f0a72f,81,5699
TX00000887,T000165,C000080,450.97,EUR,2024-06-07 22:00:00,22,Friday,CARD,4,OP39,DEV-B144,B1687,666066,00,4G,45823ef3,REF37164831,be10afcc-b02e-4b82-917c-f955bbb5c5fd,05,5912
TX00001325,T000268,C000433,432.02,GBP,2024-03-25 12:00:00,12,Monday,CARD,3,OP55,DEV-E961,B6980,978756,05,WIFI,ffed7f67,REF92537548,dce66e5e-c95c-4bbb-b5fc-8a716e68bf03,91,5942
TX00001326,T000271,C000329,50.79,EUR,2024-07-02 17:00:00,17,Tuesday,CASH,2,OP56,DEV-E315,B6411,923204,00,LAN,175fba35,REF35320464,5b17203f-282a-469d-aec9-338c1b43d3f3,81,5942
TX00000941,T000187,C000236,490.63,EUR,2024-03-20 09:00:00,9,Wednesday,CASH,4,OP39,DEV-B855,B1976,574555,05,4G,e5a01c70,REF22712149,739796c3-27a1-4d27-a163-23133f7d0b78,91,5977
TX00000163,T000036,C000470,33.67,USD,2024-06-14 12:00:00,12,Friday,CARD,5,OP01,DEV-A496,B8841,265945,00,5G,02458bc5,REF92631573,a1a2581a-5b15-4c49-882e-b6fd57e39b69,81,5462
TX00000909,T000182,C000359,403.44,EUR,2024-03-09 19:00:00,19,Saturday,CASH,2,OP32,DEV-B749,B6746,511787,14,LAN,5edf6de8,REF45121991,49975d0b-a49c-46e6-8f33-d345ef9892d6,07,5977
TX00000297,T000048,C000329,156.91,EUR,2024-07-12 23:00:00,23,Friday,CARD,4,OP06,DEV-A781,B5080,138437,05,LAN,86ea2989,REF98493234,7eda0525-e62f-47af-a3f3-aea43314f7eb,81,5812
TX00000755,T000140,C000253,102.24,USD,2024-08-16 07:00:00,7,Friday,CARD,4,OP20,DEV-C602,B3633,319508,00,WIFI,b1a86d88,REF64318477,e89894f8-f0b5-4d4f-8a2c-0ea7a0aad2f1,05,5732
TX00000405,T000084,C000406,225.31,EUR,2024-10-27 11:00:00,11,Sunday,CASH,5,OP27,DEV-C830,B6685,469382,00,LAN,2bedcd27,REF38935675,b07dd173-3d49-4383-9747-9a59df010155,91,5651
TX00000968,T000187,C000203,181.75,GBP,2024-07-12 07:00:00,7,Friday,CARD,2,OP34,DEV-B405,B1906,595424,00,5G,ed126d15,REF14337677,7429316a-c796-4da9-8294-d071f37a0c82,05,5977
TX00000605,T000116,C000445,220.54,EUR,2024-09-05 17:00:00,17,Thursday,MOBILE,4,OP19,DEV-C687,B6473,333170,00,WIFI,97d52dda,REF59944187,84981877-1302-4556-b453-551287ba65ee,81,5311
TX00000420,T000076,C000326,352.91,EUR,2024-06-16 18:00:00,18,Sunday,MOBILE,3,OP11,DEV-C289,B3133,353855,00,4G,98f2f53f,REF90154379,65b3b9f1-399a-49c7-a90a-f1110001ee22,05,5651
TX00000464,T000085,C000213,65.47,GBP,2024-05-09 23:00:00,23,Thursday,MOBILE,4,OP18,DEV-C666,B6633,495631,00,5G,f90e4477,REF82499525,41c844f9-cbf7-4eef-86ff-b63c9c05e28e,07,5651
TX00001187,T000229,C000417,266.21,EUR,2024-04-09 06:00:00,6,Tuesday,MOBILE,3,OP41,DEV-D908,B6998,763266,00,5G,0a12b594,REF35363915,03d4975b-dfb4-4aab-890f-34fa39dafca2,91,5995
TX00000939,T000179,C000434,414.55,EUR,2024-11-02 18:00:00,18,Saturday,MOBILE,4,OP32,DEV-B656,B5626,546800,00,LAN,76e5367a,REF21744737,520303ea-9d2d-4add-8ed6-7de0f0ff4a7f,05,5977
TX00000192,T000030,C000113,483.61,GBP,2024-07-03 15:00:00,15,Wednesday,CASH,4,OP06,DEV-A535,B6242,270149,05,LAN,6245cec9,REF87336413,4df4191b-0061-4b94-99a3-f54d8605e0a2,91,5462
TX00000674,T000124,C000187,252.11,GBP,2024-04-01 16:00:00,16,Monday,MOBILE,2,OP23,DEV-C842,B1474,367646,00,WIFI,8d2700eb,REF13376007,b13b4939-19d8-4658-9b27-72a1f50b8d01,05,5311
TX00000351,T000071,C000035,142.29,GBP,2024-01-28 07:00:00,7,Sunday,MOBILE,3,OP04,DEV-A372,B1521,172438,00,5G,4655087a,REF34307465,dd44bf62-b24b-4beb-85cd-957cbe2d1665,05,5814
TX00000858,T000157,C000047,463.59,EUR,2024-08-14 10:00:00,10,Wednesday,MOBILE,5,OP31,DEV-B497,B4397,569290,05,5G,fb0db7d6,REF21139313,2296bd15-1dcb-47de-8b20-3d17d2666d89,91,5912
TX00000063,T000017,C000383,101.85,GBP,2024-04-26 12:00:00,12,Friday,CARD,3,OP07,DEV-A199,B2341,269969,00,4G,b9cd10fc,REF74752231,632fc92e-d3cc-45cd-8789-f7e80d0e1122,81,5411
TX00001173,T000217,C000098,163.86,GBP,2024-11-07 08:00:00,8,Thursday,MOBILE,2,OP50,DEV-D488,B7939,734675,00,4G,c2f6ba86,REF89200432,c7744a12-bc9b-4612-ab14-cc733952f7b8,05,5995
TX00000765,T000143,C000032,148.19,GBP,2024-08-25 08:00:00,8,Sunday,CARD,5,OP18,DEV-C715,B5815,445735,00,4G,a97a7542,REF17610836,ab5acbac-4aa6-48b3-b541-3059be5f08bf,07,5732
TX00001440,T000290,C000377,331.82,USD,2024-01-15 14:00:00,14,Monday,CASH,3,OP51,DEV-E784,B5021,084283,00,4G,956fb344,REF36205020,08975e36-94c9-4ab8-8070-20684fb5ab45,05,5945
TX00000261,T000046,C000013,482.55,USD,2024-07-21 17:00:00,17,Sunday,CARD,2,OP09,DEV-A445,B4450,281945,00,WIFI,f54000ad,REF79668788,f8162243-911a-42c8-8e24-d118c386b4cc,81,5812
TX00000342,T000060,C000191,280.9,EUR,2024-11-18 20:00:00,20,Monday,CARD,2,OP02,DEV-A369,B9982,276468,00,4G,47bdc8de,REF21593395,87173440-7674-4fe0-8ef7-327262fd115c,07,5814
TX00001220,T000254,C000114,260.23,EUR,2024-02-27 06:00:00,6,Tuesday,MOBILE,1,OP60,DEV-E754,B1450,078306,00,LAN,2f0ad7fb,REF82988680,7ba11ee6-bb0b-4d6c-b187-a54a05c97b5f,91,5941
TX00000471,T000079,C000373,110.97,EUR,2024-10-24 12:00:00,12,Thursday,MOBILE,2,OP23,DEV-C512,B2073,390938,00,4G,72c96dde,REF98814242,4b7d7904-7bf1-4797-94e5-64ade441a002,91,5651
TX00001334,T000266,C000327,290.47,EUR,2024-05-23 15:00:00,15,Thursday,CARD,2,OP59,DEV-E175,B8070,942413,00,LAN,ec99c67d,REF91426000,6eab17af-9e96-408e-83d1-c35dff9f85fe,05,5942
TX00000198,T000036,C000239,299.25,USD,2024-01-20 09:00:00,9,Saturday,CASH,5,OP01,DEV-A425,B5260,110734,00,5G,1f2836ea,REF82173099,5be14f9b-3e03-4187-af7d-3cff241f4fec,91,5462
TX00001231,T000255,C000043,439.68,EUR,2024-07-20 18:00:00,18,Saturday,CARD,1,OP51,DEV-E397,B7351,066502,00,LAN,a05c236a,REF94168038,a9417b95-4bd3-440b-87d7-ec36bb065c19,81,5941
TX00000917,T000183,C000268,184.92,USD,2024-12-02 09:00:00,9,Monday,MOBILE,2,OP36,DEV-B689,B1297,634202,00,5G,547d2065,REF61043561,f4880d2b-f759-42c1-aa35-dd2acfd5102f,07,5977
TX00000743,T000145,C000143,138.32,EUR,2024-11-09 12:00:00,12,Saturday,MOBILE,4,OP23,DEV-C235,B1155,312194,00,LAN,b83660b5,REF95309140,707ca607-70a3-48e4-b29a-087d9a5cf9a0,07,5732
TX00000570,T000112,C000353,491.32,USD,2024-04-07 10:00:00,10,Sunday,CARD,5,OP16,DEV-C823,B1914,444359,00,4G,ba342e8b,REF69406943,cccbe991-acfc-43ad-9897-75f77ca60c17,81,5699
TX00000218,T000048,C000399,239.41,EUR,2024-09-12 20:00:00,20,Thursday,MOBILE,3,OP03,DEV-A688,B6191,173719,00,WIFI,3cbb02dd,REF67040011,541d98a9-f903-4827-816f-fa43692ef31f,81,5812
TX00000453,T000094,C000373,90.89,GBP,2024-02-07 12:00:00,12,Wednesday,CARD,4,OP18,DEV-C375,B9123,361711,00,5G,6dbfca52,REF24431443,cee27f5f-9c97-4d05-955d-1de762ba8933,81,5651
TX00000030,T000004,C000230,427.21,USD,2024-04-15 19:00:00,19,Monday,CASH,2,OP07,DEV-A333,B3322,177610,00,LAN,3b5ed839,REF52020192,d4a26f28-2f79-4f68-aa7f-8751efe2610a,07,5411
TX00000056,T000019,C000406,45.28,EUR,2024-12-20 18:00:00,18,Friday,CASH,1,OP08,DEV-A627,B5232,212179,00,LAN,83ec4e64,REF69633763,52d29b40-7b59-4a19-8ad9-2d12f04cb75b,07,5411
TX00001210,T000241,C000222,390.45,GBP,2024-07-12 15:00:00,15,Friday,CASH,2,OP58,DEV-E402,B3101,090620,00,5G,1c3faadd,REF84669543,25d85ae5-e185-4a0b-8845-ecd61200d641,81,5941
TX00001385,T000265,C000077,489.28,EUR,2024-08-21 19:00:00,19,Wednesday,CARD,5,OP51,DEV-E552,B6691,079848,00,LAN,c56b5cd6,REF21548508,5e697764-3540-4459-8170-458db3307fda,05,5942
TX00001065,T000195,C000288,22.48,EUR,2024-08-09 18:00:00,18,Friday,CASH,5,OP47,DEV-D718,B5549,855439,00,5G,7443d83d,REF71934850,0226d01a-60ac-4eb4-9b67-31bc79d88783,05,5261
TX00000430,T000083,C000072,451.61,GBP,2024-11-04 19:00:00,19,Monday,MOBILE,4,OP21,DEV-C786,B7785,378184,00,5G,72346346,REF48211978,49bde9e1-a193-499c-a297-5927ed2ebe35,05,5651
TX00000724,T000139,C000468,375.69,EUR,2024-05-04 14:00:00,14,Saturday,CARD,4,OP24,DEV-C217,B1125,422209,05,5G,45cf82d5,REF23306584,778f75cb-f040-4255-b815-b203860da1f0,91,5732
TX00001144,T000227,C000391,125.53,USD,2024-05-12 11:00:00,11,Sunday,CASH,5,OP43,DEV-D390,B8528,843487,00,4G,8f80038e,REF87518631,d085da00-8ec8-44c8-aa6a-e4be85f0544f,91,5995
TX00001005,T000208,C000172,203.64,USD,2024-08-17 17:00:00,17,Saturday,CARD,3,OP48,DEV-D979,B3349,796928,00,5G,c7d1944c,REF27916976,ec0a5aa4-b7a4-4ff6-a17c-4be24b75e8c5,07,5261
TX00001050,T000214,C000168,213.45,USD,2024-08-28 14:00:00,14,Wednesday,CARD,1,OP41,DEV-D202,B7959,724251,05,WIFI,985a78d2,REF63150482,5af73808-65a8-4af1-b300-5454d2ba9d61,81,5261
TX00001345,T000262,C000379,342.59,GBP,2024-11-15 15:00:00,15,Friday,CASH,2,OP54,DEV-E748,B9450,967848,00,5G,58b76b99,REF86531316,cdc83c42-673f-4778-bd44-6c82cb2bd555,07,5942
